codepoint,strokes,radical_codepoint,radical_strokes
162456,17,35328,7
35590,17,35328,7
162457,17,35328,7
162458,17,35328,7
162459,17,35328,7
162460,17,35328,7
162461,17,35328,7
162462,17,35328,7
35591,17,35328,7
35592,17,35328,7
35593,17,35328,7
35594,17,35328,7
35595,17,35328,7
35596,17,35328,7
162463,17,35328,7
35597,17,35328,7
35598,17,35328,7
35599,17,35328,7
162464,17,35328,7
35600,17,35328,7
162465,17,35328,7
35601,17,35328,7
35602,17,35328,7
162466,17,35328,7
162467,17,35328,7
35603,17,35328,7
35604,17,35328,7
162468,17,35328,7
35605,17,35328,7
162469,17,35328,7
162470,17,35328,7
162471,17,35328,7
35606,17,35328,7
35607,17,35328,7
162472,17,35328,7
35608,17,35328,7
162473,17,35328,7
35609,17,35328,7
162474,17,35328,7
35610,17,35328,7
35611,17,35328,7
35612,17,35328,7
35613,17,35328,7
35614,17,35328,7
18174,17,35328,7
162475,17,35328,7
35615,17,35328,7
35616,17,35328,7
162476,17,35328,7
162477,17,35328,7
18175,17,35328,7
162478,17,35328,7
162479,17,35328,7
162480,17,35328,7
162481,17,35328,7
162482,17,35328,7
162483,17,35328,7
162484,17,35328,7
162485,17,35328,7
162486,17,35328,7
162487,17,35328,7
162488,17,35328,7
162489,17,35328,7
162511,17,35328,7
162506,17,35328,7
162507,17,35328,7
162513,17,35328,7
162512,17,35328,7
162490,17,35328,7
35619,18,35328,7
35620,18,35328,7
162514,18,35328,7
35621,18,35328,7
35622,18,35328,7
35623,18,35328,7
162515,18,35328,7
162516,18,35328,7
18179,18,35328,7
162517,18,35328,7
162518,18,35328,7
18180,18,35328,7
35624,18,35328,7
35625,18,35328,7
162519,18,35328,7
35626,18,35328,7
35627,18,35328,7
162520,18,35328,7
162521,18,35328,7
162522,18,35328,7
162523,18,35328,7
35628,18,35328,7
35629,18,35328,7
18181,18,35328,7
35630,18,35328,7
35631,18,35328,7
18182,18,35328,7
162524,18,35328,7
162525,18,35328,7
162526,18,35328,7
35632,18,35328,7
35633,18,35328,7
35634,18,35328,7
162527,18,35328,7
35635,18,35328,7
18183,18,35328,7
35636,18,35328,7
162528,18,35328,7
35637,18,35328,7
18184,18,35328,7
162529,18,35328,7
18185,18,35328,7
162530,18,35328,7
35638,18,35328,7
35639,18,35328,7
35640,18,35328,7
162531,18,35328,7
18186,18,35328,7
35641,18,35328,7
35642,18,35328,7
162532,18,35328,7
35643,18,35328,7
162533,18,35328,7
35644,18,35328,7
162534,18,35328,7
35645,18,35328,7
162535,18,35328,7
35646,18,35328,7
162536,18,35328,7
162537,18,35328,7
162538,18,35328,7
162539,18,35328,7
162540,18,35328,7
162541,18,35328,7
162542,18,35328,7
162543,18,35328,7
162544,18,35328,7
162545,18,35328,7
162553,18,35328,7
162552,18,35328,7
162546,18,35328,7
162554,18,35328,7
162557,18,35328,7
35647,19,35328,7
35648,19,35328,7
162558,19,35328,7
35649,19,35328,7
162559,19,35328,7
35650,19,35328,7
162560,19,35328,7
162561,19,35328,7
162562,19,35328,7
35651,19,35328,7
35652,19,35328,7
35653,19,35328,7
162563,19,35328,7
35654,19,35328,7
18187,19,35328,7
162564,19,35328,7
35655,19,35328,7
162565,19,35328,7
18188,19,35328,7
162566,19,35328,7
35656,19,35328,7
35657,19,35328,7
35658,19,35328,7
35659,19,35328,7
18189,19,35328,7
162567,19,35328,7
35660,19,35328,7
162568,19,35328,7
162569,19,35328,7
162570,19,35328,7
35662,19,35328,7
18190,19,35328,7
35663,19,35328,7
35664,19,35328,7
162571,19,35328,7
35665,19,35328,7
35666,19,35328,7
162572,19,35328,7
35667,19,35328,7
162573,19,35328,7
18191,19,35328,7
18192,19,35328,7
35668,19,35328,7
162574,19,35328,7
18193,19,35328,7
35669,19,35328,7
35670,19,35328,7
35671,19,35328,7
35672,19,35328,7
162575,19,35328,7
35673,19,35328,7
162576,19,35328,7
35674,19,35328,7
162577,19,35328,7
162578,19,35328,7
162579,19,35328,7
162580,19,35328,7
162581,19,35328,7
162592,19,35328,7
162590,19,35328,7
162598,19,35328,7
162588,19,35328,7
162582,19,35328,7
162589,19,35328,7
162591,19,35328,7
162596,19,35328,7
35676,19,35328,7
35661,20,35328,7
35677,20,35328,7
18194,20,35328,7
35678,20,35328,7
18195,20,35328,7
18196,20,35328,7
162599,20,35328,7
35679,20,35328,7
18197,20,35328,7
35680,20,35328,7
35681,20,35328,7
162600,20,35328,7
35682,20,35328,7
18198,20,35328,7
35683,20,35328,7
35684,20,35328,7
35685,20,35328,7
35686,20,35328,7
35687,20,35328,7
162601,20,35328,7
35688,20,35328,7
35689,20,35328,7
162602,20,35328,7
35690,20,35328,7
162603,20,35328,7
162604,20,35328,7
35691,20,35328,7
162605,20,35328,7
35692,20,35328,7
35693,20,35328,7
35694,20,35328,7
35695,20,35328,7
162606,20,35328,7
162607,20,35328,7
162608,20,35328,7
162609,20,35328,7
35696,20,35328,7
35697,20,35328,7
18199,20,35328,7
162610,20,35328,7
162611,20,35328,7
162612,20,35328,7
162613,20,35328,7
18200,20,35328,7
162625,20,35328,7
162623,20,35328,7
162624,20,35328,7
162614,20,35328,7
162626,21,35328,7
35699,21,35328,7
18201,21,35328,7
162627,21,35328,7
35700,21,35328,7
35701,21,35328,7
35702,21,35328,7
162628,21,35328,7
35703,21,35328,7
162629,21,35328,7
35704,21,35328,7
162630,21,35328,7
162631,21,35328,7
18202,21,35328,7
18203,21,35328,7
35705,21,35328,7
162632,21,35328,7
162633,21,35328,7
18204,21,35328,7
162634,21,35328,7
35706,21,35328,7
35707,21,35328,7
162635,21,35328,7
162636,21,35328,7
162637,21,35328,7
35708,21,35328,7
162638,21,35328,7
35709,21,35328,7
162639,21,35328,7
18205,21,35328,7
162640,21,35328,7
162642,21,35328,7
18206,21,35328,7
162643,21,35328,7
162644,21,35328,7
162645,21,35328,7
162646,21,35328,7
162651,21,35328,7
162650,21,35328,7
162641,22,35328,7
35710,22,35328,7
162652,22,35328,7
162653,22,35328,7
162654,22,35328,7
162655,22,35328,7
18207,22,35328,7
162656,22,35328,7
35711,22,35328,7
18208,22,35328,7
35712,22,35328,7
162657,22,35328,7
162658,22,35328,7
35713,22,35328,7
162659,22,35328,7
162660,22,35328,7
162661,22,35328,7
162662,22,35328,7
35715,22,35328,7
18209,22,35328,7
162663,22,35328,7
35716,22,35328,7
162664,22,35328,7
162665,22,35328,7
162666,22,35328,7
162667,22,35328,7
162668,22,35328,7
162669,22,35328,7
162675,22,35328,7
162677,22,35328,7
162679,22,35328,7
35719,23,35328,7
35720,23,35328,7
18210,23,35328,7
35721,23,35328,7
35722,23,35328,7
162680,23,35328,7
162681,23,35328,7
35723,23,35328,7
35724,23,35328,7
35725,23,35328,7
35726,23,35328,7
35727,23,35328,7
162682,23,35328,7
162683,23,35328,7
35728,23,35328,7
162684,23,35328,7
162685,23,35328,7
162686,23,35328,7
162687,23,35328,7
162691,23,35328,7
162692,23,35328,7
144154,24,35328,7
35729,24,35328,7
35730,24,35328,7
162693,24,35328,7
162694,24,35328,7
35731,24,35328,7
162695,24,35328,7
35732,24,35328,7
35733,24,35328,7
162696,24,35328,7
35734,24,35328,7
162697,24,35328,7
162704,24,35328,7
162701,24,35328,7
162698,24,35328,7
162703,24,35328,7
162702,24,35328,7
156477,25,35328,7
35735,25,35328,7
162705,25,35328,7
162706,25,35328,7
35736,25,35328,7
35737,25,35328,7
162707,25,35328,7
162708,25,35328,7
162712,25,35328,7
162711,25,35328,7
162713,26,35328,7
35738,26,35328,7
35739,26,35328,7
162714,26,35328,7
162717,26,35328,7
162715,26,35328,7
35740,27,35328,7
35741,27,35328,7
35742,27,35328,7
162718,27,35328,7
162719,27,35328,7
162720,27,35328,7
162721,27,35328,7
162722,28,35328,7
162723,28,35328,7
162724,28,35328,7
162726,28,35328,7
35743,29,35328,7
162728,29,35328,7
162729,39,35328,7
35895,7,35895,7
162731,7,35895,7
18218,9,35895,7
162732,10,35895,7
35896,10,35895,7
18219,10,35895,7
162733,10,35895,7
162734,10,35895,7
162735,11,35895,7
35897,11,35895,7
162736,11,35895,7
35898,11,35895,7
162737,11,35895,7
35899,11,35895,7
162738,11,35895,7
162739,12,35895,7
18220,12,35895,7
162740,12,35895,7
18221,12,35895,7
162741,13,35895,7
35900,13,35895,7
162742,13,35895,7
162743,13,35895,7
162744,14,35895,7
18222,14,35895,7
35901,14,35895,7
18223,15,35895,7
162746,15,35895,7
162747,15,35895,7
162748,15,35895,7
162749,15,35895,7
35902,15,35895,7
162751,15,35895,7
162752,16,35895,7
162753,16,35895,7
162755,16,35895,7
162754,16,35895,7
35903,17,35895,7
35904,17,35895,7
35905,17,35895,7
162758,17,35895,7
162761,17,35895,7
35906,18,35895,7
162762,18,35895,7
18225,18,35895,7
136411,19,35895,7
162763,19,35895,7
162764,19,35895,7
162765,19,35895,7
35907,19,35895,7
162766,19,35895,7
162767,19,35895,7
162768,19,35895,7
162771,20,35895,7
162772,20,35895,7
162773,21,35895,7
35908,22,35895,7
18226,22,35895,7
35909,23,35895,7
162775,25,35895,7
162776,27,35895,7
162777,31,35895,7
35910,7,35910,7
162778,9,35910,7
35911,10,35910,7
162779,10,35910,7
35912,10,35910,7
162780,10,35910,7
162781,10,35910,7
18228,11,35910,7
162782,11,35910,7
35913,11,35910,7
162784,12,35910,7
162785,12,35910,7
18229,12,35910,7
162788,12,35910,7
162786,12,35910,7
162789,13,35910,7
18230,13,35910,7
162790,13,35910,7
35914,13,35910,7
35915,13,35910,7
162792,13,35910,7
18231,14,35910,7
162793,14,35910,7
162794,14,35910,7
162795,14,35910,7
18233,14,35910,7
18232,14,35910,7
162797,15,35910,7
35916,15,35910,7
18234,15,35910,7
162798,15,35910,7
162799,15,35910,7
162800,15,35910,7
35917,15,35910,7
35918,15,35910,7
162803,15,35910,7
162802,15,35910,7
162801,15,35910,7
162807,16,35910,7
18235,16,35910,7
18236,16,35910,7
162808,16,35910,7
18237,16,35910,7
162811,16,35910,7
18238,16,35910,7
162809,16,35910,7
162810,16,35910,7
35919,17,35910,7
18240,17,35910,7
18241,17,35910,7
162812,17,35910,7
162813,17,35910,7
162814,17,35910,7
162815,17,35910,7
162816,17,35910,7
18242,17,35910,7
162824,17,35910,7
136518,18,35910,7
162819,18,35910,7
162820,18,35910,7
35920,18,35910,7
162821,18,35910,7
162822,18,35910,7
162823,18,35910,7
162825,19,35910,7
162826,19,35910,7
162827,19,35910,7
162828,19,35910,7
162832,19,35910,7
162829,19,35910,7
162833,20,35910,7
35921,20,35910,7
162834,20,35910,7
162837,20,35910,7
162835,20,35910,7
162840,21,35910,7
18243,21,35910,7
162841,22,35910,7
162848,24,35910,7
18244,25,35910,7
162849,25,35910,7
162850,25,35910,7
35923,27,35910,7
162851,27,35910,7
35924,28,35910,7
162853,29,35910,7
162855,6,35925,7
162856,6,35925,7
35925,7,35925,7
35926,8,35925,7
162857,9,35925,7
162858,10,35925,7
35927,10,35925,7
162859,10,35925,7
18245,10,35925,7
162861,10,35925,7
162860,10,35925,7
18246,11,35925,7
35928,11,35925,7
162862,11,35925,7
162863,11,35925,7
35929,11,35925,7
162864,11,35925,7
35930,11,35925,7
35931,11,35925,7
162865,11,35925,7
35932,11,35925,7
35933,11,35925,7
162866,11,35925,7
162867,11,35925,7
18247,11,35925,7
162868,11,35925,7
35934,12,35925,7
35935,12,35925,7
162869,12,35925,7
162870,12,35925,7
35936,12,35925,7
162871,12,35925,7
162872,12,35925,7
162873,12,35925,7
162874,12,35925,7
162875,12,35925,7
35937,12,35925,7
162876,12,35925,7
162877,12,35925,7
162879,13,35925,7
162880,13,35925,7
35938,13,35925,7
162881,13,35925,7
162882,13,35925,7
162883,13,35925,7
162884,13,35925,7
162885,13,35925,7
35939,13,35925,7
35940,13,35925,7
162886,13,35925,7
162887,13,35925,7
35941,13,35925,7
35942,13,35925,7
162888,13,35925,7
162889,13,35925,7
162890,13,35925,7
35943,14,35925,7
162893,14,35925,7
162894,14,35925,7
162895,14,35925,7
162896,14,35925,7
162897,14,35925,7
162898,14,35925,7
162899,14,35925,7
162900,14,35925,7
162901,14,35925,7
35944,14,35925,7
35945,14,35925,7
35946,14,35925,7
162902,14,35925,7
162903,14,35925,7
162904,15,35925,7
162905,15,35925,7
162906,15,35925,7
162907,15,35925,7
18250,15,35925,7
162908,15,35925,7
162909,15,35925,7
162910,15,35925,7
162911,15,35925,7
162912,15,35925,7
18251,15,35925,7
162913,15,35925,7
18252,15,35925,7
162914,15,35925,7
162915,15,35925,7
35947,16,35925,7
162920,16,35925,7
162921,16,35925,7
162922,16,35925,7
18253,16,35925,7
18254,16,35925,7
162923,16,35925,7
35948,16,35925,7
162924,16,35925,7
162925,16,35925,7
35949,16,35925,7
162926,16,35925,7
162927,16,35925,7
162928,16,35925,7
162929,16,35925,7
162930,17,35925,7
35951,17,35925,7
35952,17,35925,7
162931,17,35925,7
162932,17,35925,7
35953,17,35925,7
162933,17,35925,7
35954,17,35925,7
35955,17,35925,7
162934,17,35925,7
162939,18,35925,7
162940,18,35925,7
162941,18,35925,7
35956,18,35925,7
35957,18,35925,7
18255,18,35925,7
162942,18,35925,7
162943,18,35925,7
162944,18,35925,7
18256,19,35925,7
18257,19,35925,7
162946,19,35925,7
162947,19,35925,7
162948,19,35925,7
162949,19,35925,7
35959,19,35925,7
162950,19,35925,7
35958,20,35925,7
162951,20,35925,7
162952,20,35925,7
162953,20,35925,7
162955,20,35925,7
162956,21,35925,7
162957,21,35925,7
18258,21,35925,7
162958,21,35925,7
162959,21,35925,7
162960,22,35925,7
162961,22,35925,7
18259,22,35925,7
162963,22,35925,7
162962,22,35925,7
162967,22,35925,7
162964,23,35925,7
162965,23,35925,7
162969,24,35925,7
162968,24,35925,7
162970,25,35925,7
18260,25,35925,7
18261,25,35925,7
162971,25,35925,7
162972,25,35925,7
162973,27,35925,7
162974,29,35925,7
162975,36,35925,7
35960,7,35960,7
162977,9,35960,7
162978,10,35960,7
35961,10,35960,7
35962,10,35960,7
35963,10,35960,7
18262,11,35960,7
162980,11,35960,7
35964,11,35960,7
162981,11,35960,7
162982,11,35960,7
162983,11,35960,7
35965,11,35960,7
18263,11,35960,7
162984,11,35960,7
162985,11,35960,7
18264,11,35960,7
162986,11,35960,7
162988,12,35960,7
35966,12,35960,7
18266,12,35960,7
35967,12,35960,7
162989,12,35960,7
162990,12,35960,7
162991,12,35960,7
162992,12,35960,7
162993,12,35960,7
162994,12,35960,7
162995,12,35960,7
162996,12,35960,7
35968,12,35960,7
35969,12,35960,7
35970,12,35960,7
35971,12,35960,7
162997,12,35960,7
162998,12,35960,7
18267,12,35960,7
162999,12,35960,7
163002,12,35960,7
163003,12,35960,7
163006,13,35960,7
163007,13,35960,7
163008,13,35960,7
35972,13,35960,7
163009,13,35960,7
35973,13,35960,7
35974,13,35960,7
163010,13,35960,7
163011,13,35960,7
163012,13,35960,7
35975,13,35960,7
35976,13,35960,7
35977,13,35960,7
35978,13,35960,7
163013,13,35960,7
163014,13,35960,7
163015,13,35960,7
163017,13,35960,7
35979,14,35960,7
35980,14,35960,7
163018,14,35960,7
163019,14,35960,7
18268,14,35960,7
163020,14,35960,7
35981,14,35960,7
163021,14,35960,7
163022,14,35960,7
163023,14,35960,7
163024,14,35960,7
163025,14,35960,7
163026,14,35960,7
163030,14,35960,7
163033,15,35960,7
163034,15,35960,7
163035,15,35960,7
35982,15,35960,7
163036,15,35960,7
163037,15,35960,7
163038,15,35960,7
163039,15,35960,7
18269,15,35960,7
35983,15,35960,7
163040,15,35960,7
18270,15,35960,7
163045,15,35960,7
163043,15,35960,7
163041,15,35960,7
163046,16,35960,7
18271,16,35960,7
35984,16,35960,7
35985,16,35960,7
163047,16,35960,7
163048,16,35960,7
35986,16,35960,7
163049,16,35960,7
163050,16,35960,7
163051,16,35960,7
35987,16,35960,7
163052,16,35960,7
163053,16,35960,7
163054,16,35960,7
163060,16,35960,7
163055,16,35960,7
163059,16,35960,7
163058,16,35960,7
163061,17,35960,7
163062,17,35960,7
163063,17,35960,7
35988,17,35960,7
163064,17,35960,7
35989,17,35960,7
163065,17,35960,7
18272,17,35960,7
35990,17,35960,7
163066,17,35960,7
163067,17,35960,7
163071,17,35960,7
163068,17,35960,7
163073,18,35960,7
163074,18,35960,7
18273,18,35960,7
163075,18,35960,7
35991,18,35960,7
35992,18,35960,7
163076,18,35960,7
18274,18,35960,7
35993,18,35960,7
163077,18,35960,7
163079,18,35960,7
163082,18,35960,7
163078,19,35960,7
18275,19,35960,7
18276,19,35960,7
163084,19,35960,7
18277,19,35960,7
18278,19,35960,7
163085,19,35960,7
35994,19,35960,7
163086,19,35960,7
163087,19,35960,7
163091,19,35960,7
163093,19,35960,7
163092,19,35960,7
163088,20,35960,7
163094,20,35960,7
163095,20,35960,7
163096,20,35960,7
163097,20,35960,7
163098,20,35960,7
163101,21,35960,7
163102,21,35960,7
163103,22,35960,7
163104,23,35960,7
163105,23,35960,7
163106,24,35960,7
35995,25,35960,7
35996,27,35960,7
163107,27,35960,7
35997,7,35997,7
163108,9,35997,7
35998,9,35997,7
35999,9,35997,7
36000,9,35997,7
163109,9,35997,7
163110,9,35997,7
163114,10,35997,7
163115,10,35997,7
36001,10,35997,7
36002,10,35997,7
36003,10,35997,7
36004,10,35997,7
163116,10,35997,7
163117,10,35997,7
163122,10,35997,7
36005,11,35997,7
163123,11,35997,7
36006,11,35997,7
18279,11,35997,7
36007,11,35997,7
36008,11,35997,7
36009,11,35997,7
36010,11,35997,7
36011,11,35997,7
163124,11,35997,7
36012,11,35997,7
163125,11,35997,7
163126,11,35997,7
163127,11,35997,7
163128,11,35997,7
163129,11,35997,7
163143,11,35997,7
163144,11,35997,7
163139,11,35997,7
163130,11,35997,7
18281,12,35997,7
163145,12,35997,7
36015,12,35997,7
36016,12,35997,7
18282,12,35997,7
36017,12,35997,7
36018,12,35997,7
36019,12,35997,7
36020,12,35997,7
36021,12,35997,7
163146,12,35997,7
36022,12,35997,7
36023,12,35997,7
36024,12,35997,7
18283,12,35997,7
36025,12,35997,7
18284,12,35997,7
36026,12,35997,7
18285,12,35997,7
163147,12,35997,7
163148,12,35997,7
36027,12,35997,7
36028,12,35997,7
36029,12,35997,7
36030,12,35997,7
36031,12,35997,7
163149,12,35997,7
163150,12,35997,7
18286,12,35997,7
36032,12,35997,7
18287,12,35997,7
36033,12,35997,7
163151,12,35997,7
163152,12,35997,7
163153,12,35997,7
163163,12,35997,7
163170,12,35997,7
163164,12,35997,7
163166,12,35997,7
163168,12,35997,7
163172,12,35997,7
145644,13,35997,7
36034,13,35997,7
163171,13,35997,7
163173,13,35997,7
36035,13,35997,7
163174,13,35997,7
36036,13,35997,7
36037,13,35997,7
36038,13,35997,7
36039,13,35997,7
18288,13,35997,7
163175,13,35997,7
163176,13,35997,7
18289,13,35997,7
36040,13,35997,7
36041,13,35997,7
163177,13,35997,7
163178,13,35997,7
36042,13,35997,7
163179,13,35997,7
36043,13,35997,7
163180,13,35997,7
163181,13,35997,7
163182,13,35997,7
163183,13,35997,7
163184,13,35997,7
36044,13,35997,7
163185,13,35997,7
163202,13,35997,7
163198,13,35997,7
163195,13,35997,7
163199,13,35997,7
163196,13,35997,7
163186,13,35997,7
163205,14,35997,7
13666,14,35997,7
18291,14,35997,7
36047,14,35997,7
36048,14,35997,7
18292,14,35997,7
163206,14,35997,7
163207,14,35997,7
163208,14,35997,7
36049,14,35997,7
36050,14,35997,7
18293,14,35997,7
36051,14,35997,7
163209,14,35997,7
36052,14,35997,7
36053,14,35997,7
163210,14,35997,7
163211,14,35997,7
163212,14,35997,7
163213,14,35997,7
163221,14,35997,7
163222,14,35997,7
163223,14,35997,7
163214,14,35997,7
163225,14,35997,7
36057,15,35997,7
36058,15,35997,7
163227,15,35997,7
18294,15,35997,7
36059,15,35997,7
163228,15,35997,7
36060,15,35997,7
36061,15,35997,7
18295,15,35997,7
18296,15,35997,7
36062,15,35997,7
18297,15,35997,7
163229,15,35997,7
163230,15,35997,7
36063,15,35997,7
36064,15,35997,7
36065,15,35997,7
18298,15,35997,7
18299,15,35997,7
36066,15,35997,7
163231,15,35997,7
163232,15,35997,7
36067,15,35997,7
36068,15,35997,7
36069,15,35997,7
18300,15,35997,7
36070,15,35997,7
36071,15,35997,7
36072,15,35997,7
36073,15,35997,7
36074,15,35997,7
18301,15,35997,7
163233,15,35997,7
163234,15,35997,7
18302,15,35997,7
163235,15,35997,7
163241,15,35997,7
163236,15,35997,7
36075,15,35997,7
163242,15,35997,7
18303,15,35997,7
133131,16,35997,7
163249,16,35997,7
163250,16,35997,7
163251,16,35997,7
36077,16,35997,7
163252,16,35997,7
163253,16,35997,7
36078,16,35997,7
18304,16,35997,7
163254,16,35997,7
36079,16,35997,7
36080,16,35997,7
18305,16,35997,7
36081,16,35997,7
163255,16,35997,7
36082,16,35997,7
36083,16,35997,7
36084,16,35997,7
18306,16,35997,7
163256,16,35997,7
18307,16,35997,7
36085,16,35997,7
18308,16,35997,7
163257,16,35997,7
163258,16,35997,7
163273,16,35997,7
163274,16,35997,7
163275,16,35997,7
163259,16,35997,7
36086,17,35997,7
163276,17,35997,7
36087,17,35997,7
163277,17,35997,7
163278,17,35997,7
36088,17,35997,7
36089,17,35997,7
36090,17,35997,7
36091,17,35997,7
18309,17,35997,7
163279,17,35997,7
36092,17,35997,7
36093,17,35997,7
163280,17,35997,7
18310,17,35997,7
163281,17,35997,7
163282,17,35997,7
163283,17,35997,7
163284,17,35997,7
163285,17,35997,7
163286,17,35997,7
163287,17,35997,7
36094,18,35997,7
36095,18,35997,7
163294,18,35997,7
36096,18,35997,7
163295,18,35997,7
36097,18,35997,7
36098,18,35997,7
163296,18,35997,7
163297,18,35997,7
163298,18,35997,7
163299,18,35997,7
36099,18,35997,7
163300,18,35997,7
36100,18,35997,7
36101,18,35997,7
163301,18,35997,7
163302,18,35997,7
163303,18,35997,7
163304,18,35997,7
163314,18,35997,7
163323,18,35997,7
163315,18,35997,7
163313,18,35997,7
163305,18,35997,7
36102,19,35997,7
163324,19,35997,7
163325,19,35997,7
163326,19,35997,7
18312,19,35997,7
36103,19,35997,7
163327,19,35997,7
163328,19,35997,7
163329,19,35997,7
36104,19,35997,7
163330,19,35997,7
36105,19,35997,7
163331,19,35997,7
163332,19,35997,7
163333,19,35997,7
36106,19,35997,7
163334,19,35997,7
163335,19,35997,7
163336,19,35997,7
163337,19,35997,7
163338,19,35997,7
163349,19,35997,7
163348,19,35997,7
163345,19,35997,7
163339,19,35997,7
36109,20,35997,7
163350,20,35997,7
36110,20,35997,7
163351,20,35997,7
163352,20,35997,7
36111,20,35997,7
163353,20,35997,7
18313,20,35997,7
163354,20,35997,7
163365,20,35997,7
163358,20,35997,7
36112,21,35997,7
163366,21,35997,7
163367,21,35997,7
163368,21,35997,7
36113,21,35997,7
36114,21,35997,7
36115,21,35997,7
36116,21,35997,7
163369,21,35997,7
163370,21,35997,7
163375,21,35997,7
163371,21,35997,7
36117,22,35997,7
36118,22,35997,7
163377,22,35997,7
36119,22,35997,7
163378,22,35997,7
163384,22,35997,7
163383,22,35997,7
163391,22,35997,7
163389,23,35997,7
36121,23,35997,7
18315,23,35997,7
36122,23,35997,7
163390,23,35997,7
